user_id;event_data value_prop;click;cantidad_impresiones;cantidad_clicks;cantidad_pagos;total_pago
40649;prepaid;0;1;1;2;30.849999999999998
86921;credits_consumer;0;1;0;1;46.27
56632;link_cobro;0;1;0;1;38.87
15318;point;0;1;0;1;7.0
46469;cellphone_recharge;0;0;0;1;112.08
1847;cellphone_recharge;0;1;0;1;1.9
55828;transport;0;0;0;1;24.64
69416;credits_consumer;0;0;0;2;175.9
28801;prepaid;0;0;0;1;88.34
23236;transport;0;1;0;4;90.39
84742;credits_consumer;0;1;0;3;134.89
1680;credits_consumer;0;0;0;1;65.67
63267;send_money;0;4;0;1;41.49
4619;credits_consumer;0;2;0;1;36.14
65527;send_money;0;0;0;2;43.76
20944;transport;0;1;0;1;52.18
48888;transport;0;0;0;1;5.33
46917;cellphone_recharge;0;2;0;2;32.53
45719;point;0;1;1;1;10.07
92135;link_cobro;0;0;0;1;15.28
40369;credits_consumer;0;1;0;1;51.65
24321;point;0;1;0;1;153.79
58117;cellphone_recharge;0;0;0;1;0.72
57039;credits_consumer;0;2;0;3;143.7
73286;credits_consumer;0;1;0;1;16.12
84746;credits_consumer;0;0;0;1;0.93
36417;send_money;0;0;0;2;146.07000000000002
93840;point;0;0;0;2;157.92000000000002
43753;prepaid;0;0;0;1;45.98
19019;link_cobro;0;0;0;2;100.12
9112;send_money;0;0;0;1;103.58
36448;credits_consumer;0;1;0;1;49.15
70885;point;0;0;0;2;151.93
97357;cellphone_recharge;0;0;0;1;64.73
16047;link_cobro;0;0;0;1;0.08
21396;point;0;1;0;1;33.3
90747;send_money;0;1;0;1;4.36
4263;link_cobro;0;0;0;1;26.44
87784;prepaid;0;0;0;2;184.82
56737;prepaid;0;0;0;1;1.58
72088;send_money;0;4;1;1;17.85
87743;cellphone_recharge;0;0;0;2;90.61999999999999
41741;link_cobro;1;0;0;1;129.15
46039;cellphone_recharge;0;0;0;1;32.59
99334;point;1;0;0;1;91.36
44793;cellphone_recharge;0;0;0;2;59.81
84669;send_money;0;0;0;1;7.26
44739;link_cobro;0;1;0;3;107.41
22597;cellphone_recharge;0;0;0;1;19.05
78013;transport;1;1;1;2;42.28
82165;prepaid;0;1;0;1;163.16
76737;send_money;0;0;0;1;80.46
46435;link_cobro;0;0;0;1;1.01
63882;transport;1;1;0;2;47.53
91525;cellphone_recharge;1;0;0;1;99.34
50034;point;0;0;0;1;115.45
51521;prepaid;0;0;0;1;10.47
63490;transport;0;0;0;1;110.93
33602;send_money;0;0;0;1;60.63
95369;link_cobro;1;0;0;2;59.739999999999995
72691;link_cobro;0;0;0;1;129.01
70897;credits_consumer;0;0;0;1;72.62
23674;transport;0;0;0;2;77.1
59272;point;0;1;0;1;21.24
43764;point;0;0;0;1;97.68
43995;send_money;0;0;0;1;14.6
2720;link_cobro;0;0;0;2;126.32000000000001
64156;link_cobro;0;0;0;1;29.29
25162;cellphone_recharge;0;0;0;1;4.73
73669;credits_consumer;0;1;0;1;24.53
99421;send_money;0;1;0;1;59.6
81107;prepaid;0;1;0;2;98.42
85223;prepaid;0;2;0;1;129.8
27822;point;0;2;0;1;31.49
22789;cellphone_recharge;0;0;0;1;2.18
81638;point;0;2;1;1;63.57
84221;cellphone_recharge;0;1;0;1;17.71
69693;point;0;0;0;1;123.44
24213;transport;1;1;0;1;32.9
64013;cellphone_recharge;0;0;0;1;67.62
46836;send_money;0;0;0;1;82.38
64231;send_money;0;1;0;2;34.72
52687;cellphone_recharge;0;0;0;1;88.7
93530;send_money;0;1;0;1;10.18
52286;credits_consumer;0;1;0;1;0.97
17043;point;0;1;0;2;26.89
14402;send_money;0;1;0;1;57.9
78114;link_cobro;0;0;0;3;107.37
22668;cellphone_recharge;0;1;0;1;36.82
59917;prepaid;0;0;0;1;12.32
97962;point;0;0;0;2;182.01
66131;link_cobro;0;0;0;2;39.44
10445;point;0;0;0;2;96.47999999999999
75869;prepaid;0;1;0;1;55.18
25281;transport;0;0;0;1;119.28
65007;prepaid;0;0;0;1;25.8
40297;credits_consumer;1;1;0;1;29.24
5448;point;0;0;0;1;80.41
50182;link_cobro;0;0;0;1;20.52
60092;send_money;0;0;0;2;11.96
70453;prepaid;0;0;0;2;217.2
40439;transport;0;0;0;1;62.94
58133;link_cobro;0;0;0;2;194.23000000000002
27240;link_cobro;0;0;0;1;41.44
42087;send_money;0;0;0;2;118.81
52892;link_cobro;0;0;0;2;117.04
64342;link_cobro;0;0;0;1;3.56
78094;prepaid;0;0;0;1;96.73
1044;link_cobro;0;1;0;1;34.5
15312;point;0;0;0;2;59.5
71312;point;0;0;0;1;69.49
69525;transport;0;0;0;2;60.41
73068;link_cobro;0;1;0;1;86.19
59671;link_cobro;0;1;0;1;4.5
52021;cellphone_recharge;0;1;1;2;134.07999999999998
5091;link_cobro;1;0;0;1;46.4
96675;point;0;0;0;2;143.71
72842;prepaid;0;1;0;1;51.7
34670;send_money;0;2;0;1;54.54
29665;prepaid;0;0;0;1;33.32
90177;transport;0;2;1;2;151.25
12195;credits_consumer;0;1;0;1;8.58
91655;cellphone_recharge;1;0;0;2;338.65
8835;prepaid;0;1;0;3;138.54000000000002
17909;cellphone_recharge;0;0;0;2;206.57
38110;send_money;0;2;0;2;97.45
62888;credits_consumer;0;1;1;1;78.07
9425;prepaid;0;2;0;1;109.23
63953;link_cobro;0;0;0;1;71.14
57233;cellphone_recharge;0;1;0;1;63.37
5896;prepaid;0;0;0;2;90.76
97858;cellphone_recharge;0;0;0;1;25.9
35230;credits_consumer;0;0;0;2;44.05
72669;link_cobro;0;1;0;2;143.95
53791;cellphone_recharge;0;0;0;2;27.58
28054;point;0;1;0;2;115.00999999999999
43411;send_money;1;2;0;1;50.09
64251;transport;0;5;0;1;35.27
9657;point;0;2;0;1;130.5
39767;transport;0;0;0;2;32.08
67608;transport;0;0;0;1;23.98
79698;transport;0;0;0;2;191.51
19668;send_money;0;2;0;1;58.66
29603;link_cobro;0;0;0;1;96.36
92291;transport;0;0;0;1;27.2
35772;credits_consumer;0;0;0;1;27.64
29081;send_money;0;0;0;1;50.05
92636;link_cobro;0;1;0;1;52.48
83944;transport;0;0;0;1;169.79
9915;credits_consumer;0;3;0;1;153.71
12936;transport;0;3;0;1;6.41
22637;cellphone_recharge;0;0;0;1;72.5
40042;prepaid;0;1;0;3;226.86
74195;send_money;0;0;0;1;41.73
58013;cellphone_recharge;1;0;0;1;66.26
7952;transport;0;0;0;1;62.06
1589;cellphone_recharge;0;0;0;1;9.61
58082;credits_consumer;0;1;0;1;81.17
49195;transport;0;2;0;1;21.8
36711;link_cobro;0;1;0;1;133.0
79443;transport;0;0;0;2;153.34
26333;link_cobro;1;0;0;1;30.78
8336;point;0;1;1;1;1.98
20151;prepaid;1;1;0;1;92.82
91664;transport;0;1;0;1;8.21
78854;cellphone_recharge;0;0;0;1;9.59
74146;point;1;0;0;1;4.81
44983;credits_consumer;1;1;0;1;63.99
7094;transport;0;1;0;1;79.81
87721;cellphone_recharge;0;0;0;2;116.11
56040;point;0;1;0;1;56.12
87857;point;0;0;0;1;12.95
38903;point;0;3;0;1;0.2
83282;point;0;1;1;2;137.51999999999998
2651;send_money;1;1;0;1;122.54
59066;point;0;0;0;1;45.63
23095;link_cobro;0;2;0;1;11.36
14098;point;0;0;0;1;86.64
65334;transport;0;1;0;1;151.58
41149;point;0;0;0;1;3.69
19245;link_cobro;0;0;0;1;63.55
26280;cellphone_recharge;0;2;0;1;32.43
32258;cellphone_recharge;0;1;0;1;14.56
82051;transport;1;0;0;1;17.79
91690;prepaid;0;1;1;1;95.3
89135;send_money;0;0;0;1;11.4
70663;send_money;0;1;0;1;39.42
51173;send_money;0;0;0;1;158.48
53576;credits_consumer;0;1;0;2;118.97999999999999
9266;link_cobro;0;0;0;3;223.73
68594;transport;0;0;0;2;86.22
16034;prepaid;0;0;0;3;55.75
23136;point;0;0;0;2;156.17
57514;cellphone_recharge;0;0;0;1;56.85
29835;send_money;0;1;0;1;79.9
53774;credits_consumer;0;2;0;1;102.74
68761;credits_consumer;0;0;0;1;51.89
18342;send_money;0;1;0;2;99.78
19692;point;1;0;0;1;36.51
21506;cellphone_recharge;1;1;0;1;5.49
86319;credits_consumer;0;0;0;2;157.72
46525;send_money;0;0;0;1;42.87
42355;point;0;1;0;1;85.68
84692;prepaid;0;0;0;2;113.32
21885;transport;0;0;0;3;199.49
85206;cellphone_recharge;1;1;0;1;10.22
14700;link_cobro;0;0;0;2;124.58000000000001
57072;cellphone_recharge;0;2;0;2;17.7
76910;cellphone_recharge;0;0;0;2;109.53999999999999
9201;point;0;0;0;1;4.88
98236;cellphone_recharge;0;1;0;1;12.46
64875;cellphone_recharge;0;0;0;2;132.76
66085;send_money;1;0;0;1;93.77
55435;point;0;0;0;1;12.83
68670;credits_consumer;1;0;0;1;2.33
86800;link_cobro;0;0;0;1;27.99
41422;link_cobro;0;0;0;1;54.81
40468;transport;0;0;0;1;160.64
95324;cellphone_recharge;0;2;0;1;7.28
13541;point;1;2;1;1;67.51
94711;transport;0;1;0;1;39.57
79244;transport;0;0;0;2;94.01
31015;prepaid;0;0;0;1;113.03
73391;cellphone_recharge;0;0;0;3;175.97
93267;link_cobro;0;1;0;1;7.84
57589;prepaid;0;1;0;1;21.98
81667;link_cobro;0;1;0;3;207.06
32758;credits_consumer;0;0;0;2;200.66000000000003
45849;cellphone_recharge;0;0;0;2;228.14
93812;point;0;1;0;1;1.38
72702;credits_consumer;0;1;0;1;44.32
9926;credits_consumer;0;0;0;3;44.23
80113;cellphone_recharge;0;1;0;2;134.67000000000002
92096;link_cobro;0;1;0;1;14.04
30809;transport;0;0;0;2;149.09
92098;credits_consumer;0;0;0;1;10.64
59676;prepaid;1;1;0;1;54.68
78090;transport;0;0;0;1;0.3
94630;point;0;0;0;1;142.25
89532;credits_consumer;1;1;0;1;35.42
91839;transport;0;0;0;1;34.38
89937;prepaid;0;0;0;1;151.25
41026;credits_consumer;0;0;0;1;37.17
62979;point;0;0;0;1;81.88
98864;point;0;1;0;1;47.7
65571;prepaid;0;0;0;1;92.88
76277;prepaid;0;0;0;1;43.51
31090;send_money;0;0;0;2;94.6
87714;transport;0;1;0;1;116.75
55550;prepaid;0;2;0;1;26.34
45850;point;1;1;0;1;109.2
50626;link_cobro;0;0;0;1;53.81
16513;cellphone_recharge;0;0;0;1;17.49
2835;transport;0;0;0;3;103.01
38598;credits_consumer;0;1;0;1;67.02
89504;transport;0;0;0;1;3.26
59953;send_money;0;0;0;1;11.42
70944;send_money;0;0;0;1;10.5
16156;point;0;0;0;1;73.99
16906;link_cobro;0;0;0;1;28.63
98102;credits_consumer;0;0;0;2;29.03
76442;credits_consumer;0;2;2;1;38.51
22156;link_cobro;0;1;1;1;4.47
55768;point;0;0;0;1;22.63
823;cellphone_recharge;0;1;0;1;18.11
93723;transport;0;2;0;4;188.43
93726;cellphone_recharge;0;1;0;1;58.32
59754;point;0;0;0;1;41.27
79899;point;1;2;0;1;63.94
10613;transport;0;0;0;1;8.71
77623;cellphone_recharge;0;2;1;2;43.04
13782;credits_consumer;1;0;0;2;86.53999999999999
43013;credits_consumer;0;0;0;1;92.04
93155;transport;0;1;1;2;18.490000000000002
82857;cellphone_recharge;0;0;0;2;21.900000000000002
25814;cellphone_recharge;0;0;0;1;132.46
37108;credits_consumer;0;2;0;1;40.24
73334;link_cobro;1;0;0;1;28.15
46138;send_money;0;1;0;1;94.95
23044;link_cobro;0;1;0;1;32.92
33980;cellphone_recharge;0;0;0;1;8.54
88358;send_money;0;0;0;1;81.86
87675;link_cobro;1;0;0;1;54.34
4680;cellphone_recharge;0;1;0;2;57.79
72623;link_cobro;0;1;0;1;39.75
45109;credits_consumer;0;0;0;2;140.87
29775;credits_consumer;0;0;0;2;70.38
27825;cellphone_recharge;0;1;0;1;18.5
35656;point;0;3;0;1;28.55
31407;point;1;0;0;2;217.72
10784;transport;0;2;0;1;7.16
35981;transport;0;0;0;1;4.52
38486;point;0;0;0;3;175.85
88293;credits_consumer;0;0;0;1;16.89
56046;prepaid;0;0;0;1;2.33
25385;credits_consumer;1;0;0;1;15.95
33265;cellphone_recharge;0;0;0;1;48.32
81874;send_money;0;2;0;1;4.11
40233;link_cobro;0;1;0;2;46.01
95688;point;0;3;0;1;93.41
28765;transport;0;0;0;1;3.45
4597;send_money;0;0;0;1;26.53
49450;link_cobro;0;0;0;2;113.88
50615;credits_consumer;0;0;0;1;122.24
95111;prepaid;0;0;0;2;121.63
75006;cellphone_recharge;0;0;0;1;139.96
19569;credits_consumer;1;0;0;1;90.84
52747;cellphone_recharge;0;0;0;1;2.27
63243;credits_consumer;0;0;0;1;157.57
41255;point;0;0;0;1;39.98
68548;prepaid;0;0;0;1;15.79
46558;cellphone_recharge;0;0;0;2;108.68
51418;transport;0;0;0;1;37.71
63724;prepaid;0;0;0;1;76.31
70153;send_money;0;2;0;2;111.49000000000001
62124;send_money;1;0;0;1;65.0
2783;send_money;0;0;0;1;29.59
3695;transport;0;0;0;1;30.6
91174;credits_consumer;0;0;0;1;3.74
93064;prepaid;0;2;1;1;2.23
7954;point;0;0;0;1;112.45
73698;cellphone_recharge;0;1;1;1;10.15
38641;point;0;1;0;1;24.12
49054;credits_consumer;0;1;0;1;10.29
90756;transport;0;0;0;1;117.83
51435;link_cobro;1;0;0;1;34.89
5733;point;0;1;0;1;78.72
24624;send_money;0;0;0;1;19.16
25085;prepaid;0;0;0;1;9.84
41032;point;0;0;0;1;137.39
38789;transport;0;0;0;1;65.04
70083;transport;0;0;0;1;13.74
63478;transport;0;0;0;1;15.1
34760;point;0;0;0;1;122.77
51776;point;0;0;0;1;27.14
16712;credits_consumer;1;1;0;1;75.52
74469;link_cobro;0;0;0;1;5.68
79548;transport;0;0;0;1;34.98
62544;link_cobro;0;0;0;1;22.08
28106;prepaid;0;1;0;1;34.58
33000;point;1;2;0;1;109.43
70934;prepaid;1;0;0;1;49.71
43219;link_cobro;0;0;0;1;11.51
61435;point;0;1;0;1;0.12
43078;transport;0;0;0;1;11.25
583;link_cobro;0;0;0;1;63.6
18268;link_cobro;0;1;0;1;8.53
75805;credits_consumer;0;0;0;2;61.870000000000005
47111;send_money;1;0;0;1;89.43
60634;send_money;0;0;0;1;74.35
99742;prepaid;0;0;0;1;44.31
92491;cellphone_recharge;0;1;0;1;70.98
85966;credits_consumer;0;0;0;1;42.82
41396;send_money;0;0;0;1;55.23
12477;cellphone_recharge;0;3;0;1;98.4
56614;transport;0;1;0;2;34.61
70170;send_money;0;1;0;1;8.07
73183;point;0;1;0;2;108.48
79568;point;0;0;0;2;156.09
49047;send_money;1;2;0;1;62.72
18058;send_money;0;1;0;1;163.24
17711;cellphone_recharge;0;0;0;1;5.24
71096;cellphone_recharge;0;0;0;1;85.37
56994;link_cobro;0;0;0;3;115.57
32590;prepaid;0;1;0;1;61.78
51474;cellphone_recharge;0;0;0;2;190.27999999999997
15553;transport;0;0;0;3;160.85
3953;link_cobro;0;0;0;2;58.19
10052;prepaid;0;0;0;1;130.26
14469;link_cobro;0;1;0;2;122.2
73970;link_cobro;0;0;0;2;68.46000000000001
53907;prepaid;0;1;0;3;325.03000000000003
71614;prepaid;0;0;0;1;41.46
10512;cellphone_recharge;1;1;0;2;79.13
56407;point;0;1;0;1;5.78
69986;point;0;0;0;1;88.73
5082;point;1;0;0;1;7.4
70086;send_money;1;0;0;2;46.42
66543;transport;0;1;1;3;26.61
32681;cellphone_recharge;0;0;0;2;47.32
63677;send_money;0;2;0;1;5.62
64923;credits_consumer;0;0;0;1;23.47
22841;point;0;1;0;2;128.28
54032;link_cobro;1;0;0;3;199.44
87741;point;0;0;0;1;5.13
69364;prepaid;0;1;0;1;2.34
15060;credits_consumer;0;0;0;2;26.740000000000002
59796;transport;0;0;0;3;225.82
42034;transport;0;0;0;2;178.97
1139;transport;0;0;0;2;26.37
85837;send_money;0;0;0;1;2.33
78463;prepaid;0;1;0;1;19.53
19010;cellphone_recharge;0;1;0;2;41.24
28142;credits_consumer;0;0;0;1;54.8
71674;prepaid;0;2;0;2;39.620000000000005
85742;prepaid;0;0;0;1;123.44
73098;point;0;3;1;1;76.23
84795;link_cobro;0;0;0;1;155.15
58138;prepaid;0;1;0;2;218.76
11317;send_money;0;0;0;1;110.09
92467;prepaid;0;2;0;1;33.14
26378;cellphone_recharge;0;1;0;1;134.78
18252;transport;0;0;0;1;118.44
58591;credits_consumer;0;0;0;1;179.43
85106;link_cobro;0;0;0;1;83.54
44713;send_money;0;1;0;4;185.19
51417;point;0;0;0;1;37.49
90230;transport;0;1;0;1;49.73
22269;point;0;0;0;1;30.03
43868;point;0;1;0;2;106.49000000000001
37861;cellphone_recharge;0;1;0;1;152.17
23862;cellphone_recharge;0;0;0;2;175.26
7955;credits_consumer;0;1;0;1;79.91
41617;credits_consumer;1;1;0;2;60.71
55102;send_money;0;1;0;1;14.98
48850;point;0;0;0;1;19.75
79262;link_cobro;0;2;0;1;53.12
1379;link_cobro;0;0;0;1;151.96
59284;prepaid;0;0;0;1;58.31
6793;cellphone_recharge;0;0;0;1;6.67
36393;cellphone_recharge;0;0;0;1;100.03
22068;send_money;0;1;1;1;5.62
90940;point;0;0;0;1;9.42
22679;send_money;0;0;0;1;52.58
24961;transport;0;0;0;1;14.49
78611;prepaid;0;1;0;1;96.41
36842;prepaid;0;3;1;1;0.87
83691;cellphone_recharge;0;0;0;1;30.06
37663;credits_consumer;0;1;0;1;38.83
72452;transport;0;0;0;1;2.63
12886;credits_consumer;1;0;0;1;73.88
47539;cellphone_recharge;0;2;0;1;17.75
55043;link_cobro;1;0;0;1;4.39
46248;point;0;2;0;1;20.88
11295;point;1;0;0;1;14.8
40607;credits_consumer;0;0;0;1;96.93
42698;prepaid;0;0;0;1;89.84
31629;prepaid;0;1;0;1;34.52
79280;point;0;0;0;1;126.13
79621;transport;0;1;0;1;4.45
80310;send_money;0;1;0;2;92.53999999999999
49001;prepaid;0;0;0;1;127.62
55351;transport;1;0;0;1;14.02
23409;point;0;0;0;1;14.93
47019;send_money;0;0;0;1;87.86
92539;transport;0;0;0;1;141.22
90111;send_money;0;2;1;1;32.17
81889;prepaid;0;0;0;1;120.81
60953;link_cobro;0;1;0;1;176.77
92134;point;0;0;0;1;45.85
3619;transport;0;0;0;1;10.98
94909;transport;0;0;0;1;127.18
13532;credits_consumer;0;2;0;1;37.52
55248;send_money;0;0;0;1;34.26
26589;credits_consumer;0;0;0;1;36.19
29412;send_money;0;0;0;1;26.07
36315;link_cobro;0;0;0;1;35.16
61738;point;0;0;0;2;81.93
1434;prepaid;0;0;0;2;189.09
94520;transport;0;1;0;1;58.33
86078;point;0;0;0;1;73.84
2790;link_cobro;0;1;0;1;51.99
94602;cellphone_recharge;0;1;0;1;2.32
64879;prepaid;0;0;0;1;20.25
92929;transport;0;0;0;1;17.07
2613;transport;0;2;0;1;2.66
46389;cellphone_recharge;0;1;0;1;46.63
81286;point;0;0;0;1;91.88
22141;transport;0;0;0;1;47.59
14808;prepaid;0;0;0;1;13.39
63499;credits_consumer;0;1;0;1;104.88
20190;send_money;1;0;0;1;87.99
36196;cellphone_recharge;0;0;0;2;53.269999999999996
14850;prepaid;0;0;0;1;119.68
47232;credits_consumer;0;0;0;1;62.02
57975;prepaid;0;0;0;2;196.74
62886;transport;0;1;0;2;194.54000000000002
48443;credits_consumer;0;0;0;1;21.1
43916;cellphone_recharge;0;1;0;1;1.55
70506;prepaid;0;0;0;1;37.45
76273;cellphone_recharge;0;0;0;1;30.62
25775;prepaid;0;1;0;1;0.55
52112;prepaid;0;0;0;1;54.19
27093;credits_consumer;0;1;1;1;126.92
33939;credits_consumer;0;1;0;1;94.04
68442;link_cobro;0;1;1;1;51.98
77219;point;0;0;0;1;1.56
79353;credits_consumer;0;0;0;1;39.1
92471;point;0;0;0;1;13.61
28519;cellphone_recharge;0;1;0;1;59.67
34887;point;0;0;0;1;93.18
83453;point;0;0;0;1;91.21
31112;send_money;0;1;0;1;3.06
70961;cellphone_recharge;0;0;0;1;95.45
79240;cellphone_recharge;0;3;0;1;66.28
23218;transport;0;3;0;1;0.15
65401;credits_consumer;1;0;0;1;50.64
85411;send_money;0;0;0;1;18.07
28381;point;0;2;0;1;9.56
95084;cellphone_recharge;0;1;0;1;178.3
3373;prepaid;0;1;0;2;241.84
82654;credits_consumer;0;1;0;1;50.99
15687;transport;1;0;0;1;1.66
15683;link_cobro;0;0;0;2;113.37
80857;link_cobro;1;1;0;3;243.47000000000003
26732;point;1;0;0;3;78.53999999999999
56906;transport;0;0;0;1;3.17
30391;prepaid;0;1;0;1;2.53
69098;send_money;1;2;0;2;91.34
94059;point;1;2;0;1;1.92
49442;send_money;0;1;0;1;108.32
3447;send_money;0;2;1;1;71.55
2221;point;0;0;0;2;50.11
70087;point;0;0;0;1;81.66
75949;credits_consumer;0;0;0;3;134.7
11634;cellphone_recharge;0;0;0;4;245.03
9853;point;0;1;0;1;15.01
20462;prepaid;0;0;0;2;104.1
11300;link_cobro;1;2;0;2;292.95
77550;cellphone_recharge;0;1;0;2;145.63
95920;prepaid;0;0;0;2;100.8
81735;credits_consumer;0;0;0;2;207.95
73544;point;1;0;0;2;69.25999999999999
71364;prepaid;0;0;0;2;53.46
86329;credits_consumer;0;0;0;1;24.15
33622;transport;0;1;0;2;70.41
55124;transport;0;2;0;2;155.75
99305;send_money;0;0;0;2;143.81
84945;credits_consumer;0;2;0;3;222.42
23096;point;0;2;0;2;45.34
19879;credits_consumer;0;0;0;2;196.16000000000003
75158;credits_consumer;0;1;1;1;3.64
39448;cellphone_recharge;0;1;0;1;38.52
41155;link_cobro;0;0;0;2;96.50999999999999
20872;cellphone_recharge;1;2;0;2;73.71
72968;send_money;0;0;0;3;87.99000000000001
32670;cellphone_recharge;0;0;0;1;59.04
21550;credits_consumer;0;1;0;1;43.02
76340;cellphone_recharge;0;1;0;1;10.94
57833;link_cobro;0;1;0;2;43.97
21070;point;0;1;0;1;155.8
25625;send_money;0;1;0;2;152.82
47607;send_money;0;2;0;2;150.86
63431;link_cobro;1;0;0;1;5.04
94724;credits_consumer;0;1;0;1;3.59
90150;transport;0;0;0;2;63.58
20940;credits_consumer;0;0;0;1;112.66
34072;send_money;1;0;0;1;66.23
51628;link_cobro;0;2;0;2;85.53
42106;cellphone_recharge;0;2;1;1;20.66
50095;send_money;0;3;0;1;66.51
53350;prepaid;0;1;0;1;27.21
51074;prepaid;0;0;0;1;30.66
26382;prepaid;0;1;0;1;110.68
84931;prepaid;1;0;0;1;0.06
70622;cellphone_recharge;0;0;0;2;230.28
80324;credits_consumer;0;0;0;2;136.6
21622;cellphone_recharge;1;1;0;1;122.57
47499;credits_consumer;0;1;0;2;63.14
19644;credits_consumer;0;1;0;1;84.21
22433;cellphone_recharge;0;2;0;1;6.14
92908;transport;0;0;0;1;34.57
56117;send_money;0;1;0;1;28.45
1632;transport;0;0;0;2;166.27999999999997
35212;credits_consumer;1;1;0;3;216.76999999999998
39927;prepaid;0;0;0;2;219.62
62379;prepaid;0;1;0;2;116.08
34679;send_money;1;1;0;3;103.79
98651;cellphone_recharge;0;0;0;2;141.76
18434;transport;0;0;0;2;160.61
74042;link_cobro;0;1;0;4;244.64
83006;credits_consumer;0;1;0;4;240.18
97952;credits_consumer;0;1;1;1;27.04
10071;transport;1;0;0;1;40.19
64951;transport;0;0;0;2;59.06
55747;transport;0;1;0;1;25.69
44203;transport;0;2;0;2;47.16
57657;transport;0;0;0;1;2.12
71688;credits_consumer;0;2;1;1;74.1
47025;point;0;1;0;1;49.88
63124;transport;0;0;0;1;71.87
2790;prepaid;0;1;0;1;54.63
56451;link_cobro;0;3;0;1;57.33
90674;credits_consumer;0;0;0;3;203.11
71710;transport;0;0;0;1;98.26
54615;cellphone_recharge;0;0;0;1;52.01
47075;credits_consumer;0;0;0;3;56.31999999999999
52326;credits_consumer;0;0;0;1;9.73
88884;cellphone_recharge;0;0;0;1;65.66
43598;link_cobro;0;0;0;1;27.42
78180;prepaid;0;0;0;1;44.14
94600;credits_consumer;1;1;0;3;159.33
88144;send_money;0;0;0;1;113.15
59045;point;0;0;0;1;57.71
62264;prepaid;0;1;0;1;17.85
70855;link_cobro;0;1;0;1;34.82
42670;link_cobro;1;0;0;3;297.62
989;transport;0;0;0;2;113.41
87860;prepaid;1;1;0;1;37.54
56796;link_cobro;0;1;0;1;12.99
32606;cellphone_recharge;1;1;0;1;63.53
32845;cellphone_recharge;0;1;0;2;130.39000000000001
99931;cellphone_recharge;0;1;0;1;108.82
30407;cellphone_recharge;0;2;0;1;16.5
83821;transport;0;0;0;1;86.2
42546;cellphone_recharge;0;0;0;1;158.08
53189;point;0;0;0;1;41.39
57784;link_cobro;0;0;0;1;32.0
66005;transport;0;0;0;1;30.51
19567;send_money;0;0;0;3;185.71
13503;credits_consumer;0;0;0;1;136.65
18479;prepaid;0;1;0;1;16.91
35151;link_cobro;0;0;0;1;47.24
94127;prepaid;0;1;0;1;67.52
6200;link_cobro;0;1;0;1;11.28
87073;prepaid;0;2;0;1;45.41
28368;send_money;0;1;0;1;82.04
19142;link_cobro;0;0;0;1;101.64
18031;credits_consumer;0;1;0;2;42.9
54378;link_cobro;0;0;0;1;43.7
75921;cellphone_recharge;0;0;0;2;39.19
55438;transport;0;1;1;1;64.94
51628;transport;0;0;0;1;50.63
82317;point;0;0;0;1;97.86
60859;credits_consumer;0;0;0;2;16.22
81334;cellphone_recharge;0;1;0;1;8.36
78023;transport;0;0;0;1;26.99
3279;transport;0;0;0;1;81.84
53220;credits_consumer;0;1;0;1;22.0
63742;send_money;0;0;0;3;82.87
87194;send_money;0;1;0;1;0.41
59608;credits_consumer;0;0;0;1;154.77
15269;credits_consumer;0;1;0;1;11.62
23428;link_cobro;1;0;0;1;26.9
89708;point;0;0;0;1;4.97
22826;link_cobro;0;0;0;1;55.08
74149;transport;0;1;0;1;127.73
95584;transport;0;3;0;1;102.52
45363;send_money;0;1;0;1;131.83
60798;point;0;2;0;1;11.91
45599;credits_consumer;0;0;0;1;38.79
27685;send_money;0;0;0;1;31.83
46705;send_money;0;0;0;2;94.94
32438;credits_consumer;0;1;0;2;267.28
6887;credits_consumer;0;0;0;1;73.04
78361;link_cobro;1;0;0;1;60.72
44627;prepaid;0;2;1;1;41.31
80790;transport;0;0;0;4;213.5
60881;prepaid;0;0;0;2;48.21
32277;cellphone_recharge;0;0;0;1;155.09
65289;credits_consumer;0;0;0;4;309.21
49485;cellphone_recharge;0;1;0;2;141.49
53755;credits_consumer;1;1;0;1;0.39
12587;point;0;2;0;1;139.37
2381;transport;0;1;0;2;26.79
37850;credits_consumer;0;0;0;1;3.59
43033;prepaid;0;0;0;1;6.89
67198;credits_consumer;0;0;0;1;68.62
20638;prepaid;0;0;0;1;8.49
97756;point;0;1;0;2;216.02999999999997
33938;transport;0;1;0;1;41.26
29613;link_cobro;0;0;0;1;47.62
52372;link_cobro;0;2;0;1;83.37
17183;prepaid;0;0;0;1;130.5
27522;cellphone_recharge;0;1;0;3;106.31
74745;prepaid;0;1;1;1;7.75
79027;transport;0;1;0;1;73.39
67439;cellphone_recharge;0;0;0;1;15.84
94092;send_money;0;0;0;2;184.95
7704;send_money;1;1;0;1;10.99
33309;send_money;0;0;0;1;78.52
69867;link_cobro;0;1;0;2;69.82
34156;link_cobro;0;1;0;3;191.5
15942;transport;0;1;1;2;33.59
57031;transport;0;1;0;1;193.74
99193;prepaid;1;0;0;1;10.55
63700;cellphone_recharge;0;0;0;1;96.62
88975;send_money;0;0;0;2;122.81
64616;cellphone_recharge;0;1;0;1;19.73
44946;prepaid;0;2;0;1;47.66
41653;credits_consumer;0;0;0;2;38.02
19571;point;0;1;1;1;61.69
41023;cellphone_recharge;0;1;0;2;65.93
